date,home_team,away_team,home_score,away_score,boxscore_url
2016-06-11,Minnesota Twins,Boston Red Sox,4,15,https://www.baseball-reference.com/boxes/MIN/MIN201606110.shtml
2016-06-11,New York Yankees,Detroit Tigers,1,6,https://www.baseball-reference.com/boxes/NYA/NYA201606110.shtml
2016-06-11,Pittsburgh Pirates,St. Louis Cardinals,1,5,https://www.baseball-reference.com/boxes/PIT/PIT201606110.shtml
2016-06-11,Seattle Mariners,Texas Rangers,1,2,https://www.baseball-reference.com/boxes/SEA/SEA201606110.shtml
2016-06-11,San Francisco Giants,Los Angeles Dodgers,5,4,https://www.baseball-reference.com/boxes/SFN/SFN201606110.shtml
2016-06-11,Tampa Bay Rays,Houston Astros,3,4,https://www.baseball-reference.com/boxes/TBA/TBA201606110.shtml
2016-06-11,Toronto Blue Jays,Baltimore Orioles,11,6,https://www.baseball-reference.com/boxes/TOR/TOR201606110.shtml
2016-06-11,Washington Nationals,Philadelphia Phillies,8,0,https://www.baseball-reference.com/boxes/WAS/WAS201606110.shtml
2016-06-12,Los Angeles Angels,Cleveland Indians,3,8,https://www.baseball-reference.com/boxes/ANA/ANA201606120.shtml
2016-06-12,Arizona D'Backs,Miami Marlins,6,0,https://www.baseball-reference.com/boxes/ARI/ARI201606120.shtml
2016-06-12,Atlanta Braves,Chicago Cubs,2,13,https://www.baseball-reference.com/boxes/ATL/ATL201606120.shtml
2016-06-12,Chicago White Sox,Kansas City Royals,1,3,https://www.baseball-reference.com/boxes/CHA/CHA201606120.shtml
2016-06-12,Cincinnati Reds,Oakland Athletics,1,6,https://www.baseball-reference.com/boxes/CIN/CIN201606120.shtml
2016-06-12,Colorado Rockies,San Diego Padres,2,1,https://www.baseball-reference.com/boxes/COL/COL201606120.shtml
2016-06-12,Milwaukee Brewers,New York Mets,5,3,https://www.baseball-reference.com/boxes/MIL/MIL201606120.shtml
2016-06-12,Minnesota Twins,Boston Red Sox,7,4,https://www.baseball-reference.com/boxes/MIN/MIN201606120.shtml
2016-06-12,New York Yankees,Detroit Tigers,1,4,https://www.baseball-reference.com/boxes/NYA/NYA201606120.shtml
2016-06-12,Pittsburgh Pirates,St. Louis Cardinals,3,8,https://www.baseball-reference.com/boxes/PIT/PIT201606120.shtml
2016-06-12,Seattle Mariners,Texas Rangers,4,6,https://www.baseball-reference.com/boxes/SEA/SEA201606120.shtml
2016-06-12,San Francisco Giants,Los Angeles Dodgers,2,1,https://www.baseball-reference.com/boxes/SFN/SFN201606120.shtml
2016-06-12,Tampa Bay Rays,Houston Astros,5,0,https://www.baseball-reference.com/boxes/TBA/TBA201606120.shtml
2016-06-12,Toronto Blue Jays,Baltimore Orioles,10,9,https://www.baseball-reference.com/boxes/TOR/TOR201606120.shtml
2016-06-12,Washington Nationals,Philadelphia Phillies,5,4,https://www.baseball-reference.com/boxes/WAS/WAS201606120.shtml
2016-06-13,Los Angeles Angels,Minnesota Twins,4,9,https://www.baseball-reference.com/boxes/ANA/ANA201606130.shtml
2016-06-13,Arizona D'Backs,Los Angeles Dodgers,3,2,https://www.baseball-reference.com/boxes/ARI/ARI201606130.shtml
2016-06-13,Atlanta Braves,Cincinnati Reds,8,9,https://www.baseball-reference.com/boxes/ATL/ATL201606130.shtml
2016-06-13,Chicago White Sox,Detroit Tigers,10,9,https://www.baseball-reference.com/boxes/CHA/CHA201606130.shtml
2016-06-13,Kansas City Royals,Cleveland Indians,2,1,https://www.baseball-reference.com/boxes/KCA/KCA201606130.shtml
2016-06-13,Oakland Athletics,Texas Rangers,14,5,https://www.baseball-reference.com/boxes/OAK/OAK201606130.shtml
2016-06-13,San Diego Padres,Miami Marlins,4,13,https://www.baseball-reference.com/boxes/SDN/SDN201606130.shtml
2016-06-13,San Francisco Giants,Milwaukee Brewers,11,5,https://www.baseball-reference.com/boxes/SFN/SFN201606130.shtml
2016-06-13,Toronto Blue Jays,Philadelphia Phillies,0,7,https://www.baseball-reference.com/boxes/TOR/TOR201606130.shtml
2016-06-13,Washington Nationals,Chicago Cubs,4,1,https://www.baseball-reference.com/boxes/WAS/WAS201606130.shtml
2016-06-14,Los Angeles Angels,Minnesota Twins,5,4,https://www.baseball-reference.com/boxes/ANA/ANA201606140.shtml
2016-06-14,Arizona D'Backs,Los Angeles Dodgers,4,7,https://www.baseball-reference.com/boxes/ARI/ARI201606140.shtml
2016-06-14,Atlanta Braves,Cincinnati Reds,1,3,https://www.baseball-reference.com/boxes/ATL/ATL201606140.shtml
2016-06-14,Boston Red Sox,Baltimore Orioles,2,3,https://www.baseball-reference.com/boxes/BOS/BOS201606140.shtml
2016-06-14,Chicago White Sox,Detroit Tigers,8,11,https://www.baseball-reference.com/boxes/CHA/CHA201606140.shtml
2016-06-14,Colorado Rockies,New York Yankees,13,10,https://www.baseball-reference.com/boxes/COL/COL201606140.shtml
2016-06-14,Kansas City Royals,Cleveland Indians,3,2,https://www.baseball-reference.com/boxes/KCA/KCA201606140.shtml
2016-06-14,New York Mets,Pittsburgh Pirates,0,4,https://www.baseball-reference.com/boxes/NYN/NYN201606140.shtml
2016-06-14,Oakland Athletics,Texas Rangers,6,10,https://www.baseball-reference.com/boxes/OAK/OAK201606140.shtml
2016-06-14,San Diego Padres,Miami Marlins,2,5,https://www.baseball-reference.com/boxes/SDN/SDN201606140.shtml
2016-06-14,San Francisco Giants,Milwaukee Brewers,3,2,https://www.baseball-reference.com/boxes/SFN/SFN201606140.shtml
2016-06-14,St. Louis Cardinals,Houston Astros,2,5,https://www.baseball-reference.com/boxes/SLN/SLN201606140.shtml
2016-06-14,Tampa Bay Rays,Seattle Mariners,8,7,https://www.baseball-reference.com/boxes/TBA/TBA201606140.shtml
2016-06-14,Toronto Blue Jays,Philadelphia Phillies,11,3,https://www.baseball-reference.com/boxes/TOR/TOR201606140.shtml
2016-06-14,Washington Nationals,Chicago Cubs,3,4,https://www.baseball-reference.com/boxes/WAS/WAS201606140.shtml
2016-06-15,Los Angeles Angels,Minnesota Twins,10,2,https://www.baseball-reference.com/boxes/ANA/ANA201606150.shtml
2016-06-15,Arizona D'Backs,Los Angeles Dodgers,2,3,https://www.baseball-reference.com/boxes/ARI/ARI201606150.shtml
2016-06-15,Atlanta Braves,Cincinnati Reds,9,8,https://www.baseball-reference.com/boxes/ATL/ATL201606150.shtml
2016-06-15,Boston Red Sox,Baltimore Orioles,6,4,https://www.baseball-reference.com/boxes/BOS/BOS201606150.shtml
2016-06-15,Chicago White Sox,Detroit Tigers,5,3,https://www.baseball-reference.com/boxes/CHA/CHA201606150.shtml
2016-06-15,Colorado Rockies,New York Yankees,6,3,https://www.baseball-reference.com/boxes/COL/COL201606150.shtml
2016-06-15,Kansas City Royals,Cleveland Indians,9,4,https://www.baseball-reference.com/boxes/KCA/KCA201606150.shtml
2016-06-15,New York Mets,Pittsburgh Pirates,11,2,https://www.baseball-reference.com/boxes/NYN/NYN201606150.shtml
2016-06-15,Oakland Athletics,Texas Rangers,5,7,https://www.baseball-reference.com/boxes/OAK/OAK201606150.shtml
2016-06-15,Philadelphia Phillies,Toronto Blue Jays,2,7,https://www.baseball-reference.com/boxes/PHI/PHI201606150.shtml
2016-06-15,San Diego Padres,Miami Marlins,6,3,https://www.baseball-reference.com/boxes/SDN/SDN201606150.shtml
2016-06-15,San Francisco Giants,Milwaukee Brewers,10,1,https://www.baseball-reference.com/boxes/SFN/SFN201606150.shtml
2016-06-15,St. Louis Cardinals,Houston Astros,1,4,https://www.baseball-reference.com/boxes/SLN/SLN201606150.shtml
2016-06-15,Tampa Bay Rays,Seattle Mariners,3,2,https://www.baseball-reference.com/boxes/TBA/TBA201606150.shtml
2016-06-15,Washington Nationals,Chicago Cubs,5,4,https://www.baseball-reference.com/boxes/WAS/WAS201606150.shtml
2016-06-16,Atlanta Braves,Cincinnati Reds,7,2,https://www.baseball-reference.com/boxes/ATL/ATL201606160.shtml
2016-06-16,Boston Red Sox,Baltimore Orioles,1,5,https://www.baseball-reference.com/boxes/BOS/BOS201606160.shtml
2016-06-16,Kansas City Royals,Detroit Tigers,4,10,https://www.baseball-reference.com/boxes/KCA/KCA201606160.shtml
2016-06-16,Los Angeles Dodgers,Milwaukee Brewers,6,8,https://www.baseball-reference.com/boxes/LAN/LAN201606160.shtml
2016-06-16,Minnesota Twins,New York Yankees,1,4,https://www.baseball-reference.com/boxes/MIN/MIN201606160.shtml
2016-06-16,New York Mets,Pittsburgh Pirates,6,4,https://www.baseball-reference.com/boxes/NYN/NYN201606160.shtml
2016-06-16,Oakland Athletics,Texas Rangers,1,5,https://www.baseball-reference.com/boxes/OAK/OAK201606160.shtml
2016-06-16,Philadelphia Phillies,Toronto Blue Jays,2,13,https://www.baseball-reference.com/boxes/PHI/PHI201606160.shtml
2016-06-16,San Diego Padres,Washington Nationals,5,8,https://www.baseball-reference.com/boxes/SDN/SDN201606160.shtml
2016-06-16,Tampa Bay Rays,Seattle Mariners,4,6,https://www.baseball-reference.com/boxes/TBA/TBA201606160.shtml
2016-06-17,Baltimore Orioles,Toronto Blue Jays,3,13,https://www.baseball-reference.com/boxes/BAL/BAL201606170.shtml
2016-06-17,Boston Red Sox,Seattle Mariners,4,8,https://www.baseball-reference.com/boxes/BOS/BOS201606170.shtml
2016-06-17,Chicago Cubs,Pittsburgh Pirates,6,0,https://www.baseball-reference.com/boxes/CHN/CHN201606170.shtml
2016-06-17,Cleveland Indians,Chicago White Sox,3,2,https://www.baseball-reference.com/boxes/CLE/CLE201606170.shtml
2016-06-17,Houston Astros,Cincinnati Reds,2,4,https://www.baseball-reference.com/boxes/HOU/HOU201606170.shtml
2016-06-17,Kansas City Royals,Detroit Tigers,10,3,https://www.baseball-reference.com/boxes/KCA/KCA201606170.shtml
2016-06-17,Los Angeles Dodgers,Milwaukee Brewers,3,2,https://www.baseball-reference.com/boxes/LAN/LAN201606170.shtml
2016-06-17,Miami Marlins,Colorado Rockies,5,1,https://www.baseball-reference.com/boxes/MIA/MIA201606170.shtml
2016-06-17,Minnesota Twins,New York Yankees,2,8,https://www.baseball-reference.com/boxes/MIN/MIN201606170.shtml
2016-06-17,New York Mets,Atlanta Braves,1,5,https://www.baseball-reference.com/boxes/NYN/NYN201606170.shtml
2016-06-17,Oakland Athletics,Los Angeles Angels,3,2,https://www.baseball-reference.com/boxes/OAK/OAK201606170.shtml
2016-06-17,Philadelphia Phillies,Arizona D'Backs,2,10,https://www.baseball-reference.com/boxes/PHI/PHI201606170.shtml
2016-06-17,San Diego Padres,Washington Nationals,5,7,https://www.baseball-reference.com/boxes/SDN/SDN201606170.shtml
2016-06-17,St. Louis Cardinals,Texas Rangers,0,1,https://www.baseball-reference.com/boxes/SLN/SLN201606170.shtml
2016-06-17,Tampa Bay Rays,San Francisco Giants,1,5,https://www.baseball-reference.com/boxes/TBA/TBA201606170.shtml
2016-06-18,Baltimore Orioles,Toronto Blue Jays,4,2,https://www.baseball-reference.com/boxes/BAL/BAL201606180.shtml
2016-06-18,Boston Red Sox,Seattle Mariners,6,2,https://www.baseball-reference.com/boxes/BOS/BOS201606180.shtml
2016-06-18,Chicago Cubs,Pittsburgh Pirates,4,3,https://www.baseball-reference.com/boxes/CHN/CHN201606180.shtml
2016-06-18,Cleveland Indians,Chicago White Sox,13,2,https://www.baseball-reference.com/boxes/CLE/CLE201606180.shtml
2016-06-18,Houston Astros,Cincinnati Reds,5,4,https://www.baseball-reference.com/boxes/HOU/HOU201606180.shtml
2016-06-18,Kansas City Royals,Detroit Tigers,16,5,https://www.baseball-reference.com/boxes/KCA/KCA201606180.shtml
2016-06-18,Los Angeles Dodgers,Milwaukee Brewers,10,6,https://www.baseball-reference.com/boxes/LAN/LAN201606180.shtml
2016-06-18,Miami Marlins,Colorado Rockies,9,6,https://www.baseball-reference.com/boxes/MIA/MIA201606180.shtml
2016-06-18,Minnesota Twins,New York Yankees,6,7,https://www.baseball-reference.com/boxes/MIN/MIN201606180.shtml
2016-06-18,New York Mets,Atlanta Braves,3,4,https://www.baseball-reference.com/boxes/NYN/NYN201606180.shtml
2016-06-18,Oakland Athletics,Los Angeles Angels,1,7,https://www.baseball-reference.com/boxes/OAK/OAK201606180.shtml
2016-06-18,Philadelphia Phillies,Arizona D'Backs,1,4,https://www.baseball-reference.com/boxes/PHI/PHI201606180.shtml
2016-06-18,San Diego Padres,Washington Nationals,7,3,https://www.baseball-reference.com/boxes/SDN/SDN201606180.shtml
2016-06-18,St. Louis Cardinals,Texas Rangers,3,4,https://www.baseball-reference.com/boxes/SLN/SLN201606180.shtml
2016-06-18,Tampa Bay Rays,San Francisco Giants,4,6,https://www.baseball-reference.com/boxes/TBA/TBA201606180.shtml
2016-06-19,Baltimore Orioles,Toronto Blue Jays,11,6,https://www.baseball-reference.com/boxes/BAL/BAL201606190.shtml
2016-06-19,Boston Red Sox,Seattle Mariners,2,1,https://www.baseball-reference.com/boxes/BOS/BOS201606190.shtml
2016-06-19,Chicago Cubs,Pittsburgh Pirates,10,5,https://www.baseball-reference.com/boxes/CHN/CHN201606190.shtml
2016-06-19,Cleveland Indians,Chicago White Sox,3,2,https://www.baseball-reference.com/boxes/CLE/CLE201606190.shtml
2016-06-19,Houston Astros,Cincinnati Reds,6,0,https://www.baseball-reference.com/boxes/HOU/HOU201606190.shtml
2016-06-19,Kansas City Royals,Detroit Tigers,2,1,https://www.baseball-reference.com/boxes/KCA/KCA201606190.shtml
2016-06-19,Los Angeles Dodgers,Milwaukee Brewers,2,1,https://www.baseball-reference.com/boxes/LAN/LAN201606190.shtml
2016-06-19,Miami Marlins,Colorado Rockies,3,0,https://www.baseball-reference.com/boxes/MIA/MIA201606190.shtml
2016-06-19,Minnesota Twins,New York Yankees,7,4,https://www.baseball-reference.com/boxes/MIN/MIN201606190.shtml
2016-06-19,New York Mets,Atlanta Braves,0,6,https://www.baseball-reference.com/boxes/NYN/NYN201606190.shtml
2016-06-19,Oakland Athletics,Los Angeles Angels,0,2,https://www.baseball-reference.com/boxes/OAK/OAK201606190.shtml
2016-06-19,Philadelphia Phillies,Arizona D'Backs,1,5,https://www.baseball-reference.com/boxes/PHI/PHI201606190.shtml
2016-06-19,San Diego Padres,Washington Nationals,6,3,https://www.baseball-reference.com/boxes/SDN/SDN201606190.shtml
2016-06-19,St. Louis Cardinals,Texas Rangers,4,5,https://www.baseball-reference.com/boxes/SLN/SLN201606190.shtml
2016-06-19,Tampa Bay Rays,San Francisco Giants,1,5,https://www.baseball-reference.com/boxes/TBA/TBA201606190.shtml
2016-06-20,Boston Red Sox,Chicago White Sox,1,3,https://www.baseball-reference.com/boxes/BOS/BOS201606200.shtml
2016-06-20,Chicago Cubs,St. Louis Cardinals,2,3,https://www.baseball-reference.com/boxes/CHN/CHN201606200.shtml
2016-06-20,Cleveland Indians,Tampa Bay Rays,7,4,https://www.baseball-reference.com/boxes/CLE/CLE201606200.shtml
2016-06-20,Detroit Tigers,Seattle Mariners,8,7,https://www.baseball-reference.com/boxes/DET/DET201606200.shtml
2016-06-20,Houston Astros,Los Angeles Angels,10,7,https://www.baseball-reference.com/boxes/HOU/HOU201606200.shtml
2016-06-20,Los Angeles Dodgers,Washington Nationals,4,1,https://www.baseball-reference.com/boxes/LAN/LAN201606200.shtml
2016-06-20,Miami Marlins,Colorado Rockies,3,5,https://www.baseball-reference.com/boxes/MIA/MIA201606200.shtml
2016-06-20,Philadelphia Phillies,Arizona D'Backs,1,3,https://www.baseball-reference.com/boxes/PHI/PHI201606200.shtml
2016-06-20,Pittsburgh Pirates,San Francisco Giants,1,0,https://www.baseball-reference.com/boxes/PIT/PIT201606200.shtml
2016-06-20,Texas Rangers,Baltimore Orioles,4,3,https://www.baseball-reference.com/boxes/TEX/TEX201606200.shtml
2016-06-21,Baltimore Orioles,San Diego Padres,7,10,https://www.baseball-reference.com/boxes/BAL/BAL201606210.shtml
2016-06-21,Boston Red Sox,Chicago White Sox,1,3,https://www.baseball-reference.com/boxes/BOS/BOS201606210.shtml
2016-06-21,Chicago Cubs,St. Louis Cardinals,3,4,https://www.baseball-reference.com/boxes/CHN/CHN201606210.shtml
2016-06-21,Cleveland Indians,Tampa Bay Rays,6,0,https://www.baseball-reference.com/boxes/CLE/CLE201606210.shtml
2016-06-21,Detroit Tigers,Seattle Mariners,4,2,https://www.baseball-reference.com/boxes/DET/DET201606210.shtml
2016-06-21,Houston Astros,Los Angeles Angels,3,2,https://www.baseball-reference.com/boxes/HOU/HOU201606210.shtml
2016-06-21,Los Angeles Dodgers,Washington Nationals,3,2,https://www.baseball-reference.com/boxes/LAN/LAN201606210.shtml
2016-06-21,Miami Marlins,Atlanta Braves,2,3,https://www.baseball-reference.com/boxes/MIA/MIA201606210.shtml
2016-06-21,Minnesota Twins,Philadelphia Phillies,14,10,https://www.baseball-reference.com/boxes/MIN/MIN201606210.shtml
2016-06-21,New York Yankees,Colorado Rockies,4,8,https://www.baseball-reference.com/boxes/NYA/NYA201606210.shtml
2016-06-21,New York Mets,Kansas City Royals,2,1,https://www.baseball-reference.com/boxes/NYN/NYN201606210.shtml
2016-06-21,Oakland Athletics,Milwaukee Brewers,5,3,https://www.baseball-reference.com/boxes/OAK/OAK201606210.shtml
2016-06-21,Pittsburgh Pirates,San Francisco Giants,4,15,https://www.baseball-reference.com/boxes/PIT/PIT201606210.shtml
2016-06-21,Texas Rangers,Cincinnati Reds,2,8,https://www.baseball-reference.com/boxes/TEX/TEX201606210.shtml
2016-06-21,Toronto Blue Jays,Arizona D'Backs,2,4,https://www.baseball-reference.com/boxes/TOR/TOR201606210.shtml
2016-06-22,Baltimore Orioles,San Diego Padres,7,2,https://www.baseball-reference.com/boxes/BAL/BAL201606220.shtml
2016-06-22,Boston Red Sox,Chicago White Sox,6,8,https://www.baseball-reference.com/boxes/BOS/BOS201606220.shtml
2016-06-22,Chicago Cubs,St. Louis Cardinals,2,7,https://www.baseball-reference.com/boxes/CHN/CHN201606220.shtml
2016-06-22,Cleveland Indians,Tampa Bay Rays,6,1,https://www.baseball-reference.com/boxes/CLE/CLE201606220.shtml
2016-06-22,Detroit Tigers,Seattle Mariners,5,1,https://www.baseball-reference.com/boxes/DET/DET201606220.shtml
2016-06-22,Houston Astros,Los Angeles Angels,3,2,https://www.baseball-reference.com/boxes/HOU/HOU201606220.shtml
2016-06-22,Los Angeles Dodgers,Washington Nationals,4,3,https://www.baseball-reference.com/boxes/LAN/LAN201606220.shtml
2016-06-22,Miami Marlins,Atlanta Braves,3,0,https://www.baseball-reference.com/boxes/MIA/MIA201606220.shtml
2016-06-22,Minnesota Twins,Philadelphia Phillies,6,5,https://www.baseball-reference.com/boxes/MIN/MIN201606220.shtml
2016-06-22,New York Yankees,Colorado Rockies,9,8,https://www.baseball-reference.com/boxes/NYA/NYA201606220.shtml
2016-06-22,New York Mets,Kansas City Royals,4,3,https://www.baseball-reference.com/boxes/NYN/NYN201606220.shtml
2016-06-22,Oakland Athletics,Milwaukee Brewers,2,4,https://www.baseball-reference.com/boxes/OAK/OAK201606220.shtml
2016-06-22,Pittsburgh Pirates,San Francisco Giants,6,7,https://www.baseball-reference.com/boxes/PIT/PIT201606220.shtml
2016-06-22,Texas Rangers,Cincinnati Reds,6,4,https://www.baseball-reference.com/boxes/TEX/TEX201606220.shtml
2016-06-22,Toronto Blue Jays,Arizona D'Backs,5,2,https://www.baseball-reference.com/boxes/TOR/TOR201606220.shtml
2016-06-23,Los Angeles Angels,Oakland Athletics,4,5,https://www.baseball-reference.com/boxes/ANA/ANA201606230.shtml
2016-06-23,Atlanta Braves,New York Mets,4,3,https://www.baseball-reference.com/boxes/ATL/ATL201606230.shtml
2016-06-23,Boston Red Sox,Chicago White Sox,8,7,https://www.baseball-reference.com/boxes/BOS/BOS201606230.shtml
2016-06-23,Cincinnati Reds,San Diego Padres,4,7,https://www.baseball-reference.com/boxes/CIN/CIN201606230.shtml
2016-06-23,Colorado Rockies,Arizona D'Backs,6,7,https://www.baseball-reference.com/boxes/COL/COL201606230.shtml
2016-06-23,Detroit Tigers,Seattle Mariners,5,4,https://www.baseball-reference.com/boxes/DET/DET201606230.shtml
2016-06-23,Miami Marlins,Chicago Cubs,4,2,https://www.baseball-reference.com/boxes/MIA/MIA201606230.shtml
2016-06-23,Minnesota Twins,Philadelphia Phillies,3,7,https://www.baseball-reference.com/boxes/MIN/MIN201606230.shtml
2016-06-23,Pittsburgh Pirates,San Francisco Giants,3,5,https://www.baseball-reference.com/boxes/PIT/PIT201606230.shtml
